Species	Chemical Name	"Freq-GHz(rest frame,redshifted)"	"Freq Err(rest frame,redshifted)"	"Meas Freq-GHz(rest frame,redshifted)"	"Meas Freq Err(rest frame,redshifted)"	Resolved QNs	Log<sub>10</sub> (A<sub>ij</sub>)	CDMS/JPL Intensity	E_U (K)	Linelist
C2H5OH	Ethanol	197.43664110	3.03E-05			"15(11,4)-14(9,5),anti"	-7.25464	-7.31880	252.44236	CDMS
C2H5OH	Ethanol	197.43664110	3.03E-05			"15(11,5)-14(9,6),anti"	-7.25464	-7.31880	252.44236	CDMS
C2H5OH	Ethanol	197.56862580	8E-06			"8(2,7)-7(1,6),g+"	-6.24943	-6.34180	91.49944	CDMS
C2H5OH	Ethanol	197.63346100	6.7E-06			"7(3,4)-8(0,8),g-"	-7.04265	-7.19590	95.90999	CDMS
C2H5OH	Ethanol	197.64118430	4.4E-06			"4(3,2)-3(2,1),g-"	-6.24485	-6.59830	80.94382	CDMS
C2H5OH	Ethanol	197.67419900	3.6E-06			"11(2,9)-10(2,8),anti"	-7.04868	-6.96640	61.38467	CDMS
C2H5OH	Ethanol	197.80101640	8.4E-06			"23(2,21)-22(3,19),g+"	-4.86135	-4.80790	295.50200	CDMS
C2H5OH	Ethanol	197.81975420	4.4E-06			"4(3,1)-3(2,2),g-"	-6.24546	-6.59930	80.94404	CDMS
C2H5OH	Ethanol	197.89010670	8E-06			"31(4,28)-30(5,26),g+"	-5.01744	-5.11790	489.58589	CDMS
C2H5OH	Ethanol	197.93931760	8.3E-06			"20(1,19)-20(0,20),anti"	-4.66146	-4.49850	178.68035	CDMS
C2H5OH	Ethanol	197.97466830	6.1E-06			"16(10,6)-17(9,9),anti"	-5.31553	-5.33510	239.59536	CDMS
C2H5OH	Ethanol	197.97466840	6.1E-06			"16(10,7)-17(9,8),anti"	-5.31553	-5.33510	239.59536	CDMS
C2H5OH	Ethanol	198.04304440	4.7E-06			"16(3,14)-15(4,12),g-"	-5.07221	-5.01400	185.76588	CDMS
C2H5OH	Ethanol	198.35134610	9.6E-06			"29(2,27)-28(4,24),g-"	-6.02257	-6.06930	432.10003	CDMS
C2H5OH	Ethanol	198.39509210	5.8E-06			"11(5,6)-12(3,9),g-"	-7.27181	-7.31530	147.18445	CDMS
C2H5OH	Ethanol	198.54803480	6.7E-06			"13(9,4)-14(8,7),anti"	-5.40782	-5.42660	177.99060	CDMS
C2H5OH	Ethanol	198.54803610	6.7E-06			"13(9,5)-14(8,6),anti"	-5.40782	-5.42660	177.99060	CDMS
C2H5OH	Ethanol	198.59802910	5.5E-06			"14(2,13)-13(3,11),g-"	-5.06936	-5.02120	153.11350	CDMS
C2H5OH	Ethanol	198.62038030	4.8E-06			"30(6,25)-29(7,22),anti"	-4.87239	-4.91270	437.27171	CDMS
C2H5OH	Ethanol	198.64445550	5.5E-06			"24(2,22)-24(1,23),anti"	-4.42650	-4.30810	261.88596	CDMS
C2H5OH	Ethanol	198.70919030	6.6E-06			"23(3,21)-23(2,22),g-"	-5.92108	-5.87880	301.86704	CDMS
C2H5OH	Ethanol	198.82034720	7.8E-06			"13(2,11)-12(1,11),g+"	-4.61183	-4.57420	138.62092	CDMS
C2H5OH	Ethanol	198.87618840	8.4E-06			"28(8,20)-29(6,23),g-"	-7.09618	-7.22510	477.74884	CDMS
C2H5OH	Ethanol	198.97195890	7.2E-06			"9(0,9)-8(1,7),g-"	-4.98836	-5.04540	98.37311	CDMS
C2H5OH	Ethanol	199.00010940	1.45E-05			"31(3,29)-30(4,26),g+"	-5.58239	-5.66810	477.74558	CDMS
C2H5OH	Ethanol	199.03472990	2.3E-06			"12(1,12)-11(1,11),g+"	-4.15625	-4.12620	120.44984	CDMS
C2H5OH	Ethanol	199.06568940	7.6E-06			"10(8,3)-11(7,4),anti"	-5.58628	-5.64070	126.44675	CDMS
C2H5OH	Ethanol	199.06569220	7.6E-06			"10(8,2)-11(7,5),anti"	-5.58628	-5.64070	126.44675	CDMS
C2H5OH	Ethanol	199.14507380	6E-06			"23(4,19)-22(5,18),anti"	-4.84249	-4.73200	254.10241	CDMS
C2H5OH	Ethanol	199.25793350	5.7E-06			"7(4,3)-6(3,3),g+"	-4.51684	-4.67900	99.64952	CDMS
C2H5OH	Ethanol	199.28403420	5.6E-06			"30(6,25)-29(7,22),g+"	-7.29749	-7.41310	488.29803	CDMS
C2H5OH	Ethanol	199.31373510	5.7E-06			"7(4,4)-6(3,4),g+"	-4.51662	-4.67890	99.64946	CDMS
C2H5OH	Ethanol	199.38603040	3.4E-06			"12(1,12)-11(1,11),g-"	-4.17004	-4.14750	125.11542	CDMS
C2H5OH	Ethanol	199.42948800	2.96E-05			"15(12,3)-14(10,5),anti"	-7.16958	-7.27970	281.22870	CDMS
C2H5OH	Ethanol	199.42948800	2.96E-05			"15(12,4)-14(10,4),anti"	-7.16958	-7.27970	281.22870	CDMS
C2H5OH	Ethanol	199.51457960	7.3E-06			"16(3,13)-15(3,13),g+"	-6.85715	-6.79670	182.03379	CDMS
C2H5OH	Ethanol	199.52065480	8.2E-06			"7(7,1)-8(6,2),anti"	-6.07553	-6.21700	84.96636	CDMS
C2H5OH	Ethanol	199.52065520	8.2E-06			"7(7,0)-8(6,3),anti"	-6.07553	-6.21700	84.96636	CDMS
C2H5OH	Ethanol	199.52938900	5.4E-06			"24(4,21)-24(3,22),g+"	-6.29287	-6.26990	326.49368	CDMS
C2H5OH	Ethanol	199.66254500	1.81E-05			"23(13,10)-23(11,13),anti"	-7.02611	-7.19100	443.56030	CDMS
C2H5OH	Ethanol	199.66254500	1.81E-05			"23(13,11)-23(11,12),anti"	-7.02611	-7.19100	443.56030	CDMS
C2H5OH	Ethanol	199.71830530	9E-06			"31(3,29)-30(4,26),g-"	-6.84952	-6.94360	482.46373	CDMS
C2H5OH	Ethanol	199.72631010	6.2E-06			"30(6,24)-29(7,23),g-"	-6.45300	-6.57680	493.30278	CDMS
C2H5OH	Ethanol	199.72631990	7.6E-06			"20(2,18)-19(4,16),g-"	-7.32778	-7.26360	244.25937	CDMS
C2H5OH	Ethanol	199.73582440	2.34E-05			"22(14,8)-22(12,10),anti"	-6.86698	-7.07180	457.99412	CDMS
C2H5OH	Ethanol	199.73582440	2.34E-05			"22(14,9)-22(12,11),anti"	-6.86698	-7.07180	457.99412	CDMS
C2H5OH	Ethanol	199.83237320	8.6E-06			"14(1,14)-13(2,12),g-"	-5.36674	-5.31170	146.53735	CDMS
C2H5OH	Ethanol	199.86324220	4.6E-06			"8(2,7)-7(1,6),g-"	-6.35306	-6.45730	96.28951	CDMS
C2H5OH	Ethanol	199.94890300	3.9E-06			"22(4,19)-22(3,20),anti"	-4.27992	-4.16010	233.42060	CDMS
C2H5OH	Ethanol	200.05391450	1.84E-05			"30(6,24)-29(3,27),anti"	-6.77003	-6.81370	437.46985	CDMS
C2H5OH	Ethanol	200.05765990	1.33E-05			"26(9,17)-25(7,18),anti"	-7.05710	-7.10270	396.61929	CDMS
C2H5OH	Ethanol	200.07245300	1.33E-05			"26(9,18)-25(7,19),anti"	-7.06057	-7.10620	396.61928	CDMS
C2H5OH	Ethanol	200.12200170	5.8E-06			"16(2,14)-15(3,13),anti"	-4.66811	-4.52190	121.89117	CDMS
C2H5OH	Ethanol	200.24496130	1.12E-05			"29(3,26)-28(5,23),g+"	-7.20631	-7.26300	436.17764	CDMS
C2H5OH	Ethanol	200.32722210	3.6E-06			"12(1,12)-11(1,11),anti"	-7.01435	-6.90540	64.03980	CDMS
C2H5OH	Ethanol	200.34152350	2.4E-06			"12(0,12)-11(0,11),g+"	-4.14676	-4.11920	120.24264	CDMS
C2H5OH	Ethanol	200.38368850	7.8E-06			"11(2,10)-10(1,10),g+"	-4.97514	-4.97830	116.38340	CDMS
C2H5OH	Ethanol	200.41958470	5.6E-06			"25(5,20)-25(4,21),g-"	-6.21797	-6.23280	363.29480	CDMS
C2H5OH	Ethanol	200.47183440	4.16E-05			"11(7,5)-12(9,3),g-"	-7.54335	-7.63400	176.68946	CDMS
C2H5OH	Ethanol	200.47183450	4.16E-05			"11(7,4)-12(9,4),g-"	-7.54335	-7.63400	176.68946	CDMS
C2H5OH	Ethanol	200.52688050	8.4E-06			"28(8,21)-29(6,24),g-"	-7.09405	-7.22650	477.74878	CDMS
C2H5OH	Ethanol	200.56959330	5.4E-06			"4(3,2)-3(2,1),anti"	-4.24024	-4.51130	19.69077	CDMS
C2H5OH	Ethanol	200.77523400	3.3E-06			"12(0,12)-11(0,11),g-"	-4.10754	-4.08770	124.93620	CDMS
C2H5OH	Ethanol	200.78743980	5.4E-06			"4(3,1)-3(2,2),anti"	-4.23927	-4.51080	19.69115	CDMS
C2H5OH	Ethanol	200.90391330	2.61E-05			"15(11,4)-16(12,5),g+"	-7.31991	-7.46660	304.31198	CDMS
C2H5OH	Ethanol	200.90391330	2.61E-05			"15(11,5)-16(12,4),g+"	-7.31991	-7.46660	304.31198	CDMS
C2H5OH	Ethanol	200.94083350	1.14E-05			"24(3,21)-23(4,19),g+"	-5.41145	-5.38470	321.80422	CDMS
C2H5OH	Ethanol	200.96342420	7.9E-06			"21(2,20)-21(1,21),g-"	-6.59952	-6.53410	255.86673	CDMS
C2H5OH	Ethanol	200.98391100	7.6E-06			"21(2,20)-21(1,21),g+"	-7.11784	-7.04570	251.19929	CDMS
C2H5OH	Ethanol	201.18101040	5.2E-06			"8(2,6)-8(1,8),g-"	-4.87288	-4.98040	96.61720	CDMS
C2H5OH	Ethanol	201.24467590	8.1E-06			"21(2,20)-21(0,21),g-"	-5.70163	-5.63680	255.86671	CDMS
C2H5OH	Ethanol	201.24549150	7.6E-06			"21(2,20)-21(0,21),g+"	-7.65418	-7.58260	251.19932	CDMS
C2H5OH	Ethanol	201.29420020	1.41E-05			"24(8,17)-25(9,16),g+"	-7.43888	-7.50350	384.40176	CDMS
C2H5OH	Ethanol	201.29455800	1.41E-05			"24(8,16)-25(9,17),g+"	-7.43887	-7.50350	384.40163	CDMS
C2H5OH	Ethanol	201.33156180	4.3E-06			"22(3,20)-22(2,21),anti"	-4.39107	-4.26030	223.82450	CDMS
C2H5OH	Ethanol	201.37033580	1E-05			"24(3,22)-24(2,23),g-"	-6.85492	-6.82850	321.39665	CDMS
C2H5OH	Ethanol	201.43729590	5.1E-06			"8(2,7)-7(1,6),anti"	-4.43258	-4.45170	35.17333	CDMS
C2H5OH	Ethanol	201.58178880	1.87E-05			"25(3,23)-24(8,17),g-"	-7.73447	-7.72120	342.17136	CDMS
C2H5OH	Ethanol	201.58981990	3.7E-06			"12(0,12)-11(0,11),anti"	-7.00623	-6.89970	63.85407	CDMS
C2H5OH	Ethanol	201.59099010	5.5E-06			"25(4,22)-24(5,19),anti"	-4.87533	-4.79260	294.18180	CDMS
C2H5OH	Ethanol	201.65070150	5.6E-06			"11(5,7)-12(3,10),g-"	-7.27156	-7.32200	147.18445	CDMS
C2H5OH	Ethanol	201.78005800	1.91E-05			"23(4,19)-24(6,18),g+"	-7.17193	-7.14430	307.46368	CDMS
C2H5OH	Ethanol	201.81611400	6.9E-06			"24(5,19)-24(4,20),g+"	-6.32488	-6.32270	337.49259	CDMS
C2H5OH	Ethanol	201.99905630	6E-06			"30(6,24)-29(7,23),g+"	-7.34473	-7.46630	488.42272	CDMS
C2H5OH	Ethanol	202.04390480	1.22E-05			"25(3,23)-24(4,20),g-"	-5.70330	-5.69100	342.17138	CDMS
C2H5OH	Ethanol	202.12396630	1.2E-05			"26(9,18)-27(10,18),g-"	-7.15416	-7.28540	452.74235	CDMS
C2H5OH	Ethanol	202.12398630	1.2E-05			"26(9,17)-27(10,17),g-"	-7.15416	-7.28540	452.74235	CDMS
C2H5OH	Ethanol	202.13081940	8.2E-06			"31(3,28)-31(3,29),g-"	-5.36365	-5.47690	492.16442	CDMS
C2H5OH	Ethanol	202.16924080	1.07E-05			"23(3,20)-24(0,24),g-"	-7.36598	-7.33650	305.61438	CDMS
C2H5OH	Ethanol	202.20545850	8.5E-06			"8(1,8)-7(1,6),g-"	-6.53390	-6.63650	91.72198	CDMS
C2H5OH	Ethanol	202.24023550	6.1E-06			"13(3,11)-13(2,11),g-"	-4.56959	-4.55330	148.32694	CDMS
C2H5OH	Ethanol	202.50835810	9.3E-06			"25(3,23)-24(4,20),g+"	-6.75294	-6.73490	337.52582	CDMS
C2H5OH	Ethanol	202.55900200	1.28E-05			"30(3,28)-29(4,25),g+"	-6.12617	-6.19680	452.41504	CDMS
C2H5OH	Ethanol	202.68860940	8E-06			"23(3,21)-23(1,22),g-"	-5.44461	-5.41080	301.86695	CDMS
C2H5OH	Ethanol	202.87918640	1.73E-05			"30(6,24)-29(7,23),anti"	-4.85003	-4.89970	437.46977	CDMS
C2H5OH	Ethanol	203.05425110	2.08E-05			"29(7,23)-28(4,24),anti"	-7.39268	-7.44310	427.73313	CDMS
C2H5OH	Ethanol	203.25728550	1.55E-05			"30(5,25)-29(1,28),anti"	-7.57488	-7.60790	425.41937	CDMS
C2H5OH	Ethanol	203.38417720	4.9E-06			"24(5,19)-24(4,20),anti"	-4.20728	-4.13170	284.50685	CDMS
C2H5OH	Ethanol	203.47834440	5.7E-06			"25(4,22)-24(5,19),g-"	-6.82778	-6.83290	352.11303	CDMS
C2H5OH	Ethanol	203.52377010	2.02E-05			"22(4,19)-23(6,18),g+"	-7.14060	-7.10630	287.27041	CDMS
C2H5OH	Ethanol	203.79538920	2.09E-05			"18(10,8)-19(11,9),g+"	-7.41334	-7.51350	321.03694	CDMS
C2H5OH	Ethanol	203.79538920	2.09E-05			"18(10,9)-19(11,8),g+"	-7.41334	-7.51350	321.03694	CDMS
C2H5OH	Ethanol	203.85535130	5.8E-06			"29(3,26)-29(2,27),anti"	-4.28273	-4.27210	384.40051	CDMS
C2H5OH	Ethanol	203.86969370	8.2E-06			"26(2,24)-26(2,25),g-"	-5.44830	-5.45280	362.65610	CDMS
C2H5OH	Ethanol	203.93757010	4.7E-06			"27(5,22)-26(6,21),g-"	-6.47411	-6.52800	407.78876	CDMS
C2H5OH	Ethanol	203.95488350	1.64E-05			"21(9,13)-22(10,12),g+"	-7.14084	-7.21470	347.71926	CDMS
C2H5OH	Ethanol	203.95488400	1.64E-05			"21(9,12)-22(10,13),g+"	-7.14084	-7.21470	347.71926	CDMS
C2H5OH	Ethanol	204.01284490	1.01E-05			"28(4,24)-28(2,26),g+"	-7.21630	-7.26960	417.98790	CDMS
C2H5OH	Ethanol	204.08111990	1.71E-05			"24(13,11)-24(11,14),anti"	-6.94127	-7.12660	463.72387	CDMS
C2H5OH	Ethanol	204.08111990	1.71E-05			"24(13,12)-24(11,13),anti"	-6.94127	-7.12660	463.72387	CDMS
C2H5OH	Ethanol	204.36148620	1.08E-05			"24(3,22)-24(1,23),g-"	-5.87092	-5.85080	321.39661	CDMS
C2H5OH	Ethanol	204.41650260	2.27E-05			"23(14,9)-23(12,11),anti"	-6.77590	-6.99970	477.31462	CDMS
C2H5OH	Ethanol	204.41650260	2.27E-05			"23(14,10)-23(12,12),anti"	-6.77590	-6.99970	477.31462	CDMS
C2H5OH	Ethanol	204.49550280	8.1E-06			"20(2,19)-20(1,20),anti"	-4.62156	-4.47300	179.00866	CDMS
C2H5OH	Ethanol	204.51181660	8.8E-06			"12(1,12)-11(0,11),g-"	-5.35570	-5.34400	125.11553	CDMS
C2H5OH	Ethanol	204.59506380	5.7E-06			"25(4,22)-25(3,23),g+"	-6.28605	-6.28660	347.34496	CDMS
C2H5OH	Ethanol	204.59998210	3.9E-06			"23(4,20)-23(3,21),anti"	-4.25507	-4.15430	252.84025	CDMS
C2H5OH	Ethanol	204.65690560	6.4E-06			"21(12,9)-22(11,12),g+"	-7.48896	-7.67570	424.68054	CDMS
C2H5OH	Ethanol	204.65690560	6.4E-06			"21(12,10)-22(11,11),g+"	-7.48896	-7.67570	424.68054	CDMS
C2H5OH	Ethanol	204.66119120	2.8E-06			"12(1,12)-11(0,11),g+"	-6.18144	-6.16330	120.44996	CDMS
C2H5OH	Ethanol	204.80686350	9E-06			"30(3,28)-29(4,25),g-"	-6.69894	-6.78110	457.12776	CDMS
C2H5OH	Ethanol	204.81857700	5.2E-06			"19(4,16)-18(5,14),g-"	-5.04762	-5.00900	239.48254	CDMS
C2H5OH	Ethanol	205.01058190	3.41E-05			"14(13,1)-15(14,1),g-"	-6.55522	-6.81450	356.10913	CDMS
C2H5OH	Ethanol	205.01058190	3.41E-05			"14(13,2)-15(14,2),g-"	-6.55522	-6.81450	356.10913	CDMS
C2H5OH	Ethanol	205.15483100	4.2E-05			"11(6,6)-12(8,5),g+"	-7.56759	-7.63760	155.61730	CDMS
C2H5OH	Ethanol	205.15484680	4.2E-05			"11(6,5)-12(8,4),g+"	-7.56759	-7.63760	155.61730	CDMS
C2H5OH	Ethanol	205.21341350	9.1E-06			"13(4,9)-14(1,13),g-"	-6.93958	-6.94200	156.94983	CDMS
C2H5OH	Ethanol	205.28730800	7.3E-06			"25(4,22)-24(5,19),g+"	-6.82350	-6.82550	347.34495	CDMS
C2H5OH	Ethanol	205.45847170	3.9E-06			"12(1,12)-11(0,11),anti"	-4.09454	-3.99640	64.03974	CDMS
C2H5OH	Ethanol	205.52999770	7E-06			"26(2,24)-26(1,25),g-"	-6.44334	-6.45130	362.65608	CDMS
C2H5OH	Ethanol	205.62495830	5.8E-06			"18(11,7)-19(10,10),g+"	-7.51177	-7.65290	346.69917	CDMS
C2H5OH	Ethanol	205.62495830	5.8E-06			"18(11,8)-19(10,9),g+"	-7.51177	-7.65290	346.69917	CDMS
C2H5OH	Ethanol	205.65587280	1.05E-05			"24(4,21)-24(3,22),g-"	-4.80444	-4.80130	331.26665	CDMS
C2H5OH	Ethanol	205.71366900	4.7E-06			"24(3,22)-24(2,23),g+"	-6.65509	-6.63130	316.91767	CDMS
C2H5OH	Ethanol	205.71464470	1.01E-05			"24(5,19)-24(4,20),g-"	-6.21188	-6.22490	342.34755	CDMS
C2H5OH	Ethanol	205.78279060	6.6E-06			"21(12,9)-22(11,12),g-"	-6.95571	-7.15270	430.14268	CDMS
C2H5OH	Ethanol	205.78279060	6.6E-06			"21(12,10)-22(11,11),g-"	-6.95571	-7.15270	430.14268	CDMS
C2H5OH	Ethanol	205.79452720	2.3E-06			"12(2,11)-11(2,10),g+"	-4.08857	-4.08120	126.25992	CDMS
C2H5OH	Ethanol	205.84984260	4.3E-06			"10(3,8)-9(2,8),g+"	-4.59976	-4.64990	113.60428	CDMS
C2H5OH	Ethanol	205.87448640	2.2E-06			"12(2,11)-11(2,10),g-"	-4.14445	-4.14400	130.92672	CDMS
C2H5OH	Ethanol	205.87838180	5.6E-06			"20(3,17)-19(4,16),g-"	-6.46533	-6.42150	249.36320	CDMS
C2H5OH	Ethanol	205.87952300	1.87E-05			"29(3,27)-28(4,24),g+"	-6.42548	-6.48200	427.86872	CDMS
C2H5OH	Ethanol	205.90505820	6.6E-06			"22(7,15)-23(5,18),g-"	-7.05437	-7.09000	332.14188	CDMS
C2H5OH	Ethanol	205.98661210	8.8E-06			"22(1,21)-22(1,22),g-"	-5.67396	-5.62480	273.45583	CDMS
C2H5OH	Ethanol	206.10268430	1.01E-05			"26(3,24)-25(4,21),g+"	-6.70585	-6.70960	358.92775	CDMS
C2H5OH	Ethanol	206.18673450	8.5E-06			"22(1,21)-22(0,22),g-"	-6.58384	-6.53510	273.45579	CDMS
C2H5OH	Ethanol	206.30198050	7.9E-06			"22(1,21)-22(1,22),g+"	-7.66655	-7.61130	268.79937	CDMS
C2H5OH	Ethanol	206.45922940	8.4E-06			"15(0,15)-14(2,13),g-"	-7.47826	-7.42530	158.34856	CDMS
C2H5OH	Ethanol	206.48866010	7.9E-06			"22(1,21)-22(0,22),g+"	-7.05626	-7.00140	268.79941	CDMS
C2H5OH	Ethanol	206.56247770	5.8E-06			"15(10,5)-16(9,8),g+"	-7.52350	-7.64490	278.64727	CDMS
C2H5OH	Ethanol	206.56247770	5.8E-06			"15(10,6)-16(9,7),g+"	-7.52350	-7.64490	278.64727	CDMS
C2H5OH	Ethanol	206.72114470	1.79E-05			"21(10,11)-20(8,12),anti"	-6.91723	-6.95590	319.43685	CDMS
C2H5OH	Ethanol	206.72115800	1.79E-05			"21(10,12)-20(8,13),anti"	-6.91723	-6.95590	319.43685	CDMS
C2H5OH	Ethanol	206.84176610	6.2E-06			"23(5,18)-23(4,19),g+"	-6.27047	-6.26780	317.39050	CDMS
C2H5OH	Ethanol	206.88789170	9.5E-06			"26(3,24)-25(4,21),g-"	-6.03695	-6.04910	363.60524	CDMS
C2H5OH	Ethanol	206.91921600	7.7E-06			"27(5,22)-26(6,21),g+"	-7.18636	-7.23950	402.98761	CDMS
C2H5OH	Ethanol	207.06141630	6.3E-06			"26(2,24)-26(1,25),g+"	-6.71676	-6.72120	358.03683	CDMS
C2H5OH	Ethanol	207.09947850	7.5E-06			"9(1,9)-8(1,7),g-"	-6.61969	-6.69440	98.76318	CDMS
C2H5OH	Ethanol	207.14762690	6.2E-06			"18(11,7)-19(10,10),g-"	-7.05628	-7.20850	352.17949	CDMS
C2H5OH	Ethanol	207.14762690	6.2E-06			"18(11,8)-19(10,9),g-"	-7.05628	-7.20850	352.17949	CDMS
C2H5OH	Ethanol	207.14908430	7.1E-06			"25(4,22)-25(3,23),g-"	-5.33595	-5.34870	352.11295	CDMS
C2H5OH	Ethanol	207.39187710	1.03E-05			"26(7,19)-27(4,23),g+"	-7.39965	-7.47810	408.68645	CDMS
C2H5OH	Ethanol	207.45588220	5.8E-06			"12(3,10)-12(2,10),g-"	-4.54686	-4.55920	137.50665	CDMS
C2H5OH	Ethanol	207.57096970	5E-06			"12(11,1)-11(11,0),g-"	-4.90422	-5.11580	274.96878	CDMS
C2H5OH	Ethanol	207.57096970	5E-06			"12(11,2)-11(11,1),g-"	-4.90422	-5.11580	274.96878	CDMS
C2H5OH	Ethanol	207.57769950	4.1E-06			"12(10,2)-11(10,1),g-"	-4.62245	-4.79680	249.24131	CDMS
C2H5OH	Ethanol	207.57769950	4.1E-06			"12(10,3)-11(10,2),g-"	-4.62245	-4.79680	249.24131	CDMS
C2H5OH	Ethanol	207.59480310	3.5E-06			"12(9,3)-11(9,2),g-"	-4.46665	-4.60730	225.94314	CDMS
C2H5OH	Ethanol	207.59480310	3.5E-06			"12(9,4)-11(9,3),g-"	-4.46665	-4.60730	225.94314	CDMS
C2H5OH	Ethanol	207.62534800	3E-06			"12(8,4)-11(8,3),g-"	-4.36299	-4.47350	205.07947	CDMS
C2H5OH	Ethanol	207.62534800	3E-06			"12(8,5)-11(8,4),g-"	-4.36299	-4.47350	205.07947	CDMS
C2H5OH	Ethanol	207.64996720	8.3E-06			"24(2,22)-23(3,20),g+"	-4.81653	-4.79480	315.58016	CDMS
C2H5OH	Ethanol	207.66814070	1.12E-05			"28(3,26)-27(4,23),g+"	-6.55422	-6.59500	404.10092	CDMS
C2H5OH	Ethanol	207.67484550	2.6E-06			"12(7,6)-11(7,5),g-"	-4.28856	-4.37250	186.65632	CDMS
C2H5OH	Ethanol	207.67484570	2.6E-06			"12(7,5)-11(7,4),g-"	-4.28856	-4.37250	186.65632	CDMS
C2H5OH	Ethanol	207.75445110	2.4E-06			"12(6,7)-11(6,6),g-"	-4.23302	-4.29400	170.68055	CDMS
C2H5OH	Ethanol	207.75448000	2.4E-06			"12(6,6)-11(6,5),g-"	-4.23302	-4.29400	170.68055	CDMS
C2H5OH	Ethanol	207.78231310	9.1E-06			"16(3,14)-16(0,16),g+"	-6.09425	-6.04970	181.03467	CDMS
C2H5OH	Ethanol	207.78238170	3.8E-06			"12(10,2)-11(10,1),g+"	-4.59849	-4.76530	243.74259	CDMS
C2H5OH	Ethanol	207.78238170	3.8E-06			"12(10,3)-11(10,2),g+"	-4.59849	-4.76530	243.74259	CDMS
C2H5OH	Ethanol	207.78418440	3.3E-06			"12(9,3)-11(9,2),g+"	-4.44360	-4.57680	220.52772	CDMS
C2H5OH	Ethanol	207.78418440	3.3E-06			"12(9,4)-11(9,3),g+"	-4.44360	-4.57680	220.52772	CDMS
C2H5OH	Ethanol	207.78774190	4.6E-06			"12(11,1)-11(11,0),g+"	-4.87903	-5.08300	269.40734	CDMS
C2H5OH	Ethanol	207.78774190	4.6E-06			"12(11,2)-11(11,1),g+"	-4.87903	-5.08300	269.40734	CDMS
C2H5OH	Ethanol	207.79544980	2.9E-06			"12(8,4)-11(8,3),g+"	-4.34053	-4.44370	199.76384	CDMS
C2H5OH	Ethanol	207.79544980	2.9E-06			"12(8,5)-11(8,4),g+"	-4.34053	-4.44370	199.76384	CDMS
C2H5OH	Ethanol	207.79620640	1.07E-05			"27(3,25)-26(4,22),g+"	-6.64471	-6.66800	381.12030	CDMS
C2H5OH	Ethanol	207.82377930	2.6E-06			"12(7,6)-11(7,5),g+"	-4.26618	-4.34290	181.45218	CDMS
C2H5OH	Ethanol	207.82377960	2.6E-06			"12(7,5)-11(7,4),g+"	-4.26618	-4.34290	181.45218	CDMS
C2H5OH	Ethanol	207.85916600	1.22E-05			"26(10,17)-25(8,17),anti"	-7.00873	-7.10500	420.33341	CDMS
C2H5OH	Ethanol	207.85961720	1.22E-05			"26(10,16)-25(8,18),anti"	-7.00873	-7.10500	420.33343	CDMS
C2H5OH	Ethanol	207.86517460	6.6E-06			"22(7,16)-23(5,19),g-"	-7.04652	-7.08620	332.14171	CDMS
C2H5OH	Ethanol	207.88221100	2.4E-06			"12(6,7)-11(6,6),g+"	-4.21032	-4.26420	165.59409	CDMS
C2H5OH	Ethanol	207.88224250	2.4E-06			"12(6,6)-11(6,5),g+"	-4.21032	-4.26420	165.59410	CDMS
C2H5OH	Ethanol	207.88819570	2.2E-06			"12(5,8)-11(5,7),g-"	-4.19091	-4.23260	157.16151	CDMS
C2H5OH	Ethanol	207.89010430	2.2E-06			"12(5,7)-11(5,6),g-"	-4.19091	-4.23260	157.16175	CDMS
C2H5OH	Ethanol	207.91665370	3.5E-06			"12(2,11)-11(2,10),anti"	-6.97599	-6.89180	70.16767	CDMS
C2H5OH	Ethanol	207.98308040	7.6E-06			"10(0,10)-9(1,8),g-"	-5.00751	-5.05170	106.44784	CDMS
C2H5OH	Ethanol	207.99875770	2.2E-06			"12(5,8)-11(5,7),g+"	-4.16718	-4.20190	152.19308	CDMS
C2H5OH	Ethanol	208.00082200	2.2E-06			"12(5,7)-11(5,6),g+"	-4.16718	-4.20190	152.19318	CDMS
C2H5OH	Ethanol	208.02194500	7.2E-06			"31(3,28)-31(2,29),g-"	-6.42327	-6.54880	492.16443	CDMS
C2H5OH	Ethanol	208.10978450	2.1E-06			"12(4,9)-11(4,8),g-"	-4.15946	-4.18560	146.11234	CDMS
C2H5OH	Ethanol	208.11516650	2.1E-06			"12(3,10)-11(3,9),g-"	-4.13970	-4.15340	137.50664	CDMS
C2H5OH	Ethanol	208.16073630	1.19E-05			"13(1,12)-12(1,12),g+"	-6.63801	-6.61490	135.10562	CDMS
C2H5OH	Ethanol	208.18103650	2.1E-06			"12(4,8)-11(4,7),g-"	-4.15900	-4.18530	146.11921	CDMS
C2H5OH	Ethanol	208.19993330	9.1E-06			"29(3,27)-28(4,24),g-"	-6.55239	-6.62050	432.57269	CDMS
C2H5OH	Ethanol	208.21434450	2.1E-06			"12(4,9)-11(4,8),g+"	-4.13257	-4.15190	141.25671	CDMS
C2H5OH	Ethanol	208.21885030	2.2E-06			"12(3,10)-11(3,9),g+"	-4.10217	-4.10920	132.75700	CDMS
C2H5OH	Ethanol	208.29195120	2.1E-06			"12(4,8)-11(4,7),g+"	-4.13210	-4.15160	141.26417	CDMS
C2H5OH	Ethanol	208.34032680	6.6E-06			"2(2,0)-1(1,0),g-"	-4.41300	-5.02690	68.96316	CDMS
